case_id,hearing_date,violation_type,decision,amount_due,amount_paid,outstanding
0600525494,2025-09-25,DEP - BWSO,UNKNOWN,700,0,700
049218263J,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049197994N,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049218542M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049196313Y,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049378638J,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
0220300850,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
049378650M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049378640Z,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049196311K,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
0218506348,2025-10-03,POLICE DEPARTMENT,UNKNOWN,25,0,25
049196312M,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
0220300603,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0220300814,2025-10-09,POLICE DEPARTMENT,UNKNOWN,25,0,25
049100547H,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
039157297Z,2025-10-21,DEPT. OF BUILDINGS,NONE,1250,0,1250
049378635Y,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049196308J,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049203320P,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049196310Z,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049196154X,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049292405L,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0219990468,2025-10-03,POLICE DEPARTMENT,UNKNOWN,25,0,25
0220300493,2025-10-03,POLICE DEPARTMENT,UNKNOWN,25,0,25
049378637H,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049378632Z,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0803584926,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
049378636X,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049378642M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049178909X,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049196307H,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049283272M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0803584825,2025-09-18,PCS - DOHMH,UNKNOWN,300,300,0
049194381R,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0803585320,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
049332131R,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049218261X,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0220300439,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
039157295P,2025-10-22,DEPT. OF BUILDINGS,UNKNOWN,500,0,500
049193503L,2025-11-24,SANITATION OTHERS,UNKNOWN,25,0,25
049194382Z,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
049256475Z,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
049193504N,2025-11-24,SANITATION OTHERS,UNKNOWN,50,0,50
0220299393,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049332132Z,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049257570L,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049290081P,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
0220299375,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
049283273Y,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
039157298K,2025-10-21,DEPT. OF BUILDINGS,NONE,1250,0,1250
049256472N,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
0220299402,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0803585339,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0220999992,2025-10-03,POLICE DEPARTMENT,UNKNOWN,25,0,25
049378651Y,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049256102X,2025-11-17,SANITATION RECYCLING,UNKNOWN,50,0,50
0220299229,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049191174K,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049289702K,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049257834X,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049256101Y,2025-11-17,SANITATION RECYCLING,UNKNOWN,50,0,50
0803585503,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0220299238,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
80082927A,,TLC,UNKNOWN,0,0,0
049234451R,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049283269L,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
80082928A,,TLC,UNKNOWN,0,0,0
80082926A,,TLC,UNKNOWN,0,0,0
049292406N,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0220299247,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049290078Y,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
80082929A,,TLC,UNKNOWN,0,0,0
049191175M,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
0208227838,2025-08-22,NYC SHERIFF,SUSTAINED,25000,0,25000
049218262H,2025-11-13,SANITATION OTHERS,UNKNOWN,25,0,25
049178907M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0220287540,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049289696N,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
0212008170,2025-10-16,POLICE DEPARTMENT,UNKNOWN,75,0,75
0220287550,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049256103H,2025-12-19,SANITATION RECYCLING,UNKNOWN,50,0,50
049257572P,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049191176Y,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049290080N,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
0220289329,2025-10-06,POLICE DEPARTMENT,UNKNOWN,0,0,0
0219990495,2025-10-03,POLICE DEPARTMENT,UNKNOWN,25,0,25
049332134M,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,25,0
049196306X,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049289695L,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049197997Z,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049108318K,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049283270Z,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049096545P,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0218174120,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
75261775A,2025-09-12,TLC,UNKNOWN,0,0,0
0803585210,2025-09-17,PCS - DOHMH,UNKNOWN,2000,0,2000
049190521L,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
0803584807,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
049332126M,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,25,0,25
0803585247,2025-09-17,PCS - DOHMH,UNKNOWN,600,0,600
049096544N,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0803585229,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0209407707,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0803585182,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0803585173,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
039157261R,2025-10-22,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
75261772A,,TLC,UNKNOWN,0,0,0
0219945413,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
039157268J,2025-10-22,DEPT. OF BUILDINGS,UNKNOWN,2500,0,2500
039157250L,2025-10-22,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049332127Y,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,0,50
049188189X,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0803585146,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
049096542J,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049002638Y,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,25,0,25
049289699Z,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
0803585128,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
049332128X,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
0803585200,2025-09-17,PCS - DOHMH,UNKNOWN,2000,0,2000
75261776A,2025-09-12,TLC,UNKNOWN,0,0,0
0803584798,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
0803585137,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0219829749,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049190522N,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049183557H,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
74942027A,,TLC,UNKNOWN,0,0,0
0202733805,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
74740522A,2025-10-01,TLC,UNKNOWN,0,0,0
74740520A,2025-10-01,TLC,UNKNOWN,0,0,0
74750525A,2025-10-17,TLC,UNKNOWN,0,0,0
0220128114,2025-12-29,POLICE DEPARTMENT,UNKNOWN,25,0,25
049187946J,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
049002636K,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,250,0,250
0803584770,2025-09-18,PCS - DOHMH,UNKNOWN,1200,0,1200
0803585155,2025-09-18,PCS - DOHMH,UNKNOWN,2000,0,2000
049183554M,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049282267N,2025-11-13,SANITATION RECYCLING,UNKNOWN,50,0,50
74942028A,2025-09-05,TLC,UNKNOWN,0,0,0
049288504P,2025-11-13,DOS - ENFORCEMENT AGENTS,UNKNOWN,50,50,0
0219829730,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0219824550,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0220646178,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0803585119,2025-09-17,PCS - DOHMH,UNKNOWN,600,0,600
74750526A,,TLC,UNKNOWN,0,0,0
74750524A,,TLC,UNKNOWN,0,0,0
0803584789,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
0219823551,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049124524L,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049289700R,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
74750527A,,TLC,UNKNOWN,0,0,0
0220645260,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0217598361,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049002637M,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,25,0,25
049289698R,2025-11-14,SANITATION OTHERS,UNKNOWN,50,0,50
049255262K,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049183553K,2025-11-14,SANITATION OTHERS,UNKNOWN,50,50,0
049085128K,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
0219822250,2025-10-06,POLICE DEPARTMENT,UNKNOWN,75,0,75
0202732650,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
048957092R,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,25,25,0
0202732640,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
049180948L,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
049377022R,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0803585238,2025-09-17,PCS - DOHMH,UNKNOWN,300,300,0
048957090N,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,25,25,0
048941500K,2025-11-17,SANITATION VENDOR ENFORCEMENT,NONE,25,25,0
0803584742,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
049255256Y,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
039159775N,2025-11-20,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
0219095416,2025-10-07,POLICE DEPARTMENT,UNKNOWN,0,0,0
049180943M,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
049180945X,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
0217206642,2025-09-03,POLICE DEPARTMENT,DEFAULTED,80,0,80
049180946H,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
049255258H,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049255259J,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
0220076854,2025-10-06,POLICE DEPARTMENT,UNKNOWN,0,0,0
74700898A,,TLC,UNKNOWN,0,0,0
049377018Y,2025-11-17,SANITATION OTHERS,UNKNOWN,50,50,0
0202697698,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0803584852,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
049180939J,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
0803584751,2025-09-18,PCS - DOHMH,UNKNOWN,300,0,300
0202697707,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049255260R,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
74700895A,,TLC,UNKNOWN,0,0,0
74700893A,,TLC,UNKNOWN,0,0,0
049193343L,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
0803584861,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
0803584870,2025-09-17,PCS - DOHMH,UNKNOWN,300,0,300
049180940R,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
0220071978,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
0220072005,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
74700896A,,TLC,UNKNOWN,0,0,0
74700899A,,TLC,UNKNOWN,0,0,0
049285488K,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
049285489M,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
049285487Z,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0217199465,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
049255253Z,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049377021P,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0217199676,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
049285490J,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0220071950,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
049180941Z,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
048755671X,2025-11-14,SANITATION VENDOR ENFORCEMENT,UNKNOWN,100,0,100
049377020N,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0220071969,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
74700900A,,TLC,UNKNOWN,0,0,0
049257840M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
049224627M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
74421024A,2025-09-11,TLC,UNKNOWN,0,0,0
0219927492,2025-10-06,POLICE DEPARTMENT,UNKNOWN,25,0,25
74460568A,,TLC,UNKNOWN,0,0,0
74460567A,,TLC,UNKNOWN,0,0,0
74421023A,2025-09-11,TLC,UNKNOWN,0,0,0
049260156N,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049377017M,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
74460569A,2025-10-08,TLC,UNKNOWN,0,0,0
049377019X,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
74700901A,,TLC,UNKNOWN,0,0,0
014200915K,2025-10-02,FIRE DEPARTMENT OF NYC,NONE,0,0,0
039157279P,2025-10-23,DEPT. OF BUILDINGS,UNKNOWN,1250,0,1250
049175768H,2025-11-13,SANITATION OTHERS,UNKNOWN,50,50,0
014200916M,2025-10-02,FIRE DEPARTMENT OF NYC,NONE,0,0,0
0217206624,2025-09-03,POLICE DEPARTMENT,DEFAULTED,25,0,25
014200805J,2025-10-02,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049285491L,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
0220465970,2025-10-06,POLICE DEPARTMENT,UNKNOWN,0,0,0
0217196605,2025-10-06,POLICE DEPARTMENT,UNKNOWN,70,0,70
0803586365,2025-09-18,PCS - DOHMH,UNKNOWN,300,300,0
049180942K,2025-11-13,SANITATION POLICE,UNKNOWN,50,0,50
0217198713,2025-10-06,POLICE DEPARTMENT,UNKNOWN,50,0,50
0220076818,2025-10-06,POLICE DEPARTMENT,UNKNOWN,75,0,75
049255255M,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
049285486R,2025-11-17,SANITATION OTHERS,UNKNOWN,50,0,50
014200772M,2025-10-02,FIRE DEPARTMENT OF NYC,NONE,0,0,0
049175767X,2025-11-13,SANITATION OTHERS,UNKNOWN,50,0,50
